word_start,word_end,line_end
43.68,43.862857143,nan
43.862857143,44.36244898,nan
44.36244898,44.64,nan
44.64,44.783673469,nan
44.783673469,45.605442177,45.605442177
47.476099773,47.689795918,nan
47.689795918,48.056598639,nan
48.056598639,48.349750567,nan
48.349750567,48.883809524,nan
49.150839002,49.905487528,nan
49.905487528,50.261678005,nan
50.380408163,50.964897959,50.964897959
51.320816327,51.46122449,nan
51.46122449,52.047528345,nan
52.047528345,52.162176871,nan
52.257959184,52.390022676,nan
52.390022676,54.66122449,54.66122449
55.246077098,55.455056689,nan
55.455056689,56.598639456,nan
56.854058957,57.342040816,nan
57.342040816,57.580408163,nan
57.580408163,57.787210884,nan
57.986031746,58.832108844,58.832108844
59.970612245,60.120816327,nan
60.120816327,60.669387755,nan
60.792743764,61.280634921,nan
61.443265306,61.852154195,nan
61.852154195,63.379591837,63.379591837
63.379591837,64.306938776,nan
64.306938776,64.631292517,nan
64.796734694,65.066666667,nan
65.28,65.641360544,nan
65.756734694,66.185578231,66.185578231
67.648435374,67.898049887,nan
67.898049887,69.155918367,nan
69.155918367,69.507482993,nan
69.590204082,70.086530612,nan
70.086530612,70.550929705,nan
70.550929705,70.974693878,70.974693878
71.219591837,71.484081633,nan
71.484081633,71.632108844,nan
71.742040816,72.877278912,nan
73.00244898,73.436734694,nan
73.436734694,73.89170068,73.89170068
74.431564626,74.582494331,nan
74.582494331,75.121632653,nan
75.121632653,75.284897959,nan
75.284897959,75.45324263,nan
75.45324263,76.27755102,76.27755102
78.196099773,78.275918367,nan
78.373877551,79.134693878,nan
79.134693878,79.79537415,nan
79.88244898,80.320725624,nan
80.320725624,80.885895692,nan
81.074285714,81.554285714,81.554285714
82.050612245,82.204444444,nan
82.204444444,82.76244898,nan
82.76244898,82.924263039,nan
82.924263039,83.076643991,nan
83.127437642,85.38122449,85.38122449
85.906938776,86.145306122,nan
86.145306122,86.378231293,nan
86.447891156,87.550839002,nan
87.550839002,87.968798186,nan
87.968798186,88.189387755,nan
88.32,88.729251701,nan
88.803265306,89.28,89.28
125.306122449,125.570612245,nan
125.570612245,125.924716553,nan
125.924716553,126.283900227,nan
126.403628118,126.697142857,nan
126.697142857,126.98122449,nan
127.151020408,127.986938776,nan
128.078367347,128.591020408,128.591020408
129.110204082,129.299591837,nan
129.299591837,129.54122449,nan
129.727346939,130.19755102,nan
130.19755102,130.99755102,nan
130.99755102,131.745306122,131.745306122
132.75122449,133.113469388,nan
133.113469388,133.900408163,nan
134.710566893,135.020408163,nan
135.020408163,135.37814059,nan
135.37814059,135.88244898,135.88244898
136.453877551,136.771337868,nan
136.771337868,136.999183673,nan
136.999183673,137.206712018,nan
137.206712018,137.756371882,nan
137.939591837,138.315464853,nan
138.315464853,139.245714286,139.245714286
140.64,140.85877551,nan
140.85877551,141.603265306,nan
142.256326531,142.390204082,nan
142.486349206,143.506938776,143.506938776
144.385306122,144.57324263,nan
144.57324263,145.037641723,nan
145.037641723,145.309387755,nan
145.309387755,145.479183673,nan
145.554285714,147.0461678,147.0461678
148.302947846,148.485804989,nan
148.555464853,148.793469388,nan
149.005714286,149.377959184,nan
149.502040816,149.728072562,nan
149.728072562,150.269387755,nan
150.269387755,151.09877551,nan
151.09877551,151.614693878,151.614693878
152.10122449,152.336326531,nan
152.336326531,153.21106576,nan
153.21106576,154.070204082,nan
154.070204082,154.621678005,154.621678005
155.016417234,155.184761905,nan
155.184761905,155.759455782,nan
155.759455782,155.962630385,nan
155.962630385,156.142585034,nan
156.142585034,156.972698413,156.972698413
159.794285714,160.048979592,nan
160.048979592,160.473469388,nan
160.473469388,160.75755102,nan
160.75755102,160.97814059,nan
160.97814059,161.262585034,nan
161.262585034,161.66893424,nan
161.66893424,162.353922902,162.353922902
163.63755102,163.816780045,nan
163.816780045,164.31600907,nan
164.31600907,164.755736961,nan
164.902312925,165.142857143,nan
165.142857143,165.802086168,nan
165.802086168,166.294058957,nan
166.458049887,167.067573696,167.067573696
167.493877551,167.601632653,nan
167.694512472,168.019591837,nan
168.019591837,168.661043084,nan
168.661043084,168.890340136,nan
168.890340136,169.343129252,nan
169.441814059,172.368979592,172.368979592
226.393469388,226.522267574,nan
226.522267574,226.615147392,nan
226.615147392,226.719637188,nan
226.719637188,226.893514739,nan
226.951473923,227.022222222,nan
227.022222222,227.087528345,nan
227.087528345,227.550113379,nan
227.550113379,227.729705215,nan
227.729705215,227.822585034,nan
227.822585034,228.10122449,228.10122449
228.205714286,228.501768707,nan
228.501768707,229.067755102,nan
229.297052154,229.438548753,nan
229.438548753,229.560090703,nan
229.560090703,230.005260771,nan
230.005260771,230.471836735,230.471836735
