word_start,word_end,line_end
6.693877551,7.52,nan
8.920816327,9.328979592,9.328979592
10.168163265,10.664489796,nan
10.834285714,11.47755102,nan
11.47755102,11.690612245,nan
11.761632653,12.107755102,nan
12.107755102,12.424489796,nan
12.424489796,13.071020408,nan
13.70122449,13.890612245,nan
15.24244898,15.497142857,nan
15.582040816,16.044897959,nan
16.199183673,16.691428571,nan
16.855510204,17.185306122,nan
17.185306122,18.187755102,nan
18.396734694,18.739591837,18.739591837
19.213061224,19.533877551,nan
19.640816327,19.883900227,nan
19.883900227,20.084897959,nan
20.084897959,20.862040816,nan
21.16244898,21.270204082,nan
21.270204082,21.38122449,nan
21.38122449,21.667755102,nan
21.763265306,22.107936508,nan
22.177959184,22.419591837,nan
22.419591837,23.434013605,23.434013605
23.725714286,23.915102041,nan
23.915102041,24.280816327,nan
24.280816327,24.633106576,nan
24.711836735,25.032653061,nan
25.139591837,25.87755102,25.87755102
26.12244898,26.288979592,nan
26.288979592,26.45877551,nan
26.45877551,26.599183673,nan
26.599183673,27.069387755,nan
27.069387755,27.222857143,nan
27.222857143,27.712653061,nan
27.712653061,27.859591837,nan
27.859591837,28.453514739,nan
28.816326531,29.139591837,nan
29.139591837,29.340408163,29.340408163
29.407346939,29.671836735,nan
29.76,30.002721088,nan
30.002721088,30.136961451,nan
30.210612245,30.947755102,nan
31.193469388,31.281632653,nan
31.281632653,31.454693878,nan
31.454693878,31.775510204,nan
31.88244898,32.290612245,nan
32.290612245,32.449795918,nan
32.502857143,33.465759637,33.465759637
33.799183673,34.014693878,nan
34.014693878,34.360816327,nan
34.360816327,34.739229025,nan
34.798367347,35.214512472,nan
35.265306122,35.998185941,35.998185941
36.222040816,36.391836735,nan
36.391836735,36.561632653,nan
36.561632653,36.715102041,nan
36.715102041,37.17877551,nan
37.17877551,37.312653061,nan
37.312653061,37.786122449,nan
37.786122449,37.982040816,nan
37.982040816,38.530612245,nan
38.915918367,39.248979592,nan
39.248979592,40.107029478,40.107029478
39.399183673,39.88244898,nan
39.88244898,40.026122449,nan
40.026122449,40.182857143,nan
40.182857143,41.046712018,nan
41.100408163,41.250612245,nan
41.250612245,41.753469388,nan
41.753469388,41.939591837,nan
41.939591837,42.191020408,nan
42.191020408,43.030204082,43.030204082
43.030204082,43.160090703,43.160090703
43.340408163,43.484081633,nan
43.484081633,43.631020408,nan
43.631020408,43.749659864,nan
43.807346939,44.124081633,nan
44.124081633,44.232199546,nan
44.297142857,44.610612245,nan
44.610612245,44.770612245,nan
44.770612245,44.904489796,nan
44.904489796,45.473015873,45.473015873
45.880816327,46.027755102,nan
46.027755102,46.265759637,nan
46.334693878,46.427210884,nan
46.497959184,46.704761905,nan
46.991020408,47.073015873,nan
47.137959184,48.045351474,48.045351474
48.416507937,48.556190476,nan
48.556190476,48.711111111,nan
48.711111111,49.018412698,nan
49.018412698,49.168253968,nan
49.168253968,49.465396825,nan
49.465396825,49.820952381,nan
49.820952381,50.579591837,50.579591837
50.303492063,50.448253968,nan
50.448253968,51.085714286,nan
51.085714286,51.233015873,nan
51.233015873,51.39047619,nan
51.39047619,51.558095238,nan
51.558095238,51.847619048,nan
51.847619048,51.952834467,nan
52.025396825,52.246349206,nan
52.32,52.965079365,52.965079365
53.131609977,53.602539683,nan
53.602539683,53.752380952,nan
53.752380952,53.90984127,nan
53.90984127,54.227301587,nan
54.227301587,54.384761905,nan
54.384761905,54.745396825,nan
54.745396825,55.457596372,55.457596372
55.671292517,55.806984127,nan
55.806984127,55.972063492,nan
55.972063492,56.253968254,nan
56.253968254,56.591746032,nan
56.591746032,56.69478458,nan
56.746666667,56.92952381,nan
56.92952381,57.252063492,nan
57.252063492,57.864126984,57.864126984
57.864126984,58.024126984,nan
58.024126984,58.346666667,nan
58.346666667,58.496507937,nan
58.496507937,58.736507937,nan
58.816507937,59.131428571,nan
59.131428571,59.286349206,nan
59.286349206,59.441269841,nan
59.441269841,59.758730159,nan
59.758730159,59.903492063,nan
59.903492063,60.546031746,60.546031746
60.383492063,60.631292517,nan
60.706031746,60.961269841,nan
61.046349206,61.348571429,nan
61.348571429,61.663492063,nan
61.663492063,61.937777778,nan
61.937777778,62.290793651,nan
62.290793651,62.595555556,nan
62.595555556,63.007709751,63.007709751
63.357460317,63.664761905,nan
63.664761905,63.855238095,nan
63.855238095,64.038095238,nan
64.038095238,64.126984127,nan
64.126984127,64.551473923,nan
64.617142857,64.794920635,nan
64.794920635,65.44399093,65.44399093
66.05968254,66.33106576,nan
66.384761905,66.704761905,nan
66.704761905,67.01968254,nan
67.01968254,67.347301587,nan
67.347301587,67.69015873,nan
67.69015873,68.06893424,68.06893424
68.571428571,68.736507937,nan
68.736507937,69.059047619,nan
69.059047619,69.208888889,nan
69.208888889,69.401904762,nan
69.401904762,69.614512472,69.614512472
69.768707483,70.088435374,nan
70.195011338,70.445351474,nan
70.445351474,70.655782313,nan
70.655782313,71.448979592,nan
71.713378685,71.77324263,nan
