word_start,word_end,line_end
23.7636433797,24.0285101446,nan
24.0285101446,24.166930898,nan
24.166930898,24.4240921504,nan
24.4240921504,24.5480016979,nan
24.5480016979,24.9991269404,nan
24.9991269404,25.234285714,25.234285714
25.6507600691,25.898231289,nan
25.898231289,26.0046033255,nan
26.0046033255,26.2939222253,nan
26.2939222253,26.4137392602,nan
26.4137392602,26.921221855,nan
26.921221855,27.067936508,27.067936508
27.6137618742,27.9324032336,nan
27.9324032336,28.3339428962,nan
28.3339428962,28.571428571,28.571428571
29.2404798515,29.353650794,nan
29.4491854613,29.8178301028,nan
29.8178301028,30.2535097534,nan
30.2535097534,30.516825397,30.516825397
30.941739097,31.086670333,nan
31.086670333,31.3903388378,nan
31.3903388378,31.782202421,nan
31.782202421,32.6277458944,nan
32.6277458944,32.868571429,32.868571429
33.1153733822,33.3219575354,nan
33.3219575354,33.6347422799,nan
33.6347422799,34.5026289425,nan
34.5026289425,34.712380952,34.712380952
35.1360439455,35.2246214958,nan
35.2246214958,35.512675737,nan
35.6086885159,35.9199936102,nan
35.9199936102,36.124444444,36.124444444
36.654091224,36.8300181703,nan
36.8300181703,37.008253968,nan
37.0945878734,37.3642750011,nan
37.3642750011,37.485714286,nan
37.7068041833,37.882225401,nan
37.882225401,38.181587302,38.181587302
38.9964619043,39.121269841,nan
39.178598367,39.4989383944,nan
39.4989383944,39.771428571,nan
39.9320637893,41.325714286,41.325714286
42.58399521,42.7596643262,nan
42.7596643262,43.0265639257,nan
43.0265639257,43.144126984,nan
43.2233473014,43.5413939087,nan
43.5413939087,43.7421008556,nan
43.7421008556,45.175873016,45.175873016
46.3907187322,46.481269841,nan
46.5770078975,47.590032454,nan
47.590032454,49.000634921,49.000634921
50.2101594051,50.280634921,nan
50.3477107999,50.6582990773,nan
50.6582990773,50.9185454007,nan
50.9185454007,51.3373317856,nan
51.3373317856,51.6833153269,nan
51.6833153269,52.144761905,52.144761905
54.2990312189,54.37968254,nan
54.5223612926,54.846984127,nan
54.9132891239,55.354920635,nan
55.6247077854,55.956432724,nan
55.956432724,56.101587302,nan
56.2419048763,56.6981910121,nan
56.6981910121,57.864126984,57.864126984
61.6702611318,61.9224356054,nan
61.9224356054,62.0905387767,nan
62.0905387767,62.4761521238,nan
62.4761521238,62.926077098,nan
63.1883492418,63.5172157987,nan
63.5172157987,63.666213152,nan
63.7292984238,64.2391020506,nan
64.2391020506,65.340952381,65.340952381
69.2752854509,69.5374428415,nan
69.5374428415,69.6633160792,nan
69.6633160792,70.127996069,nan
70.127996069,70.501587302,nan
70.7437790538,71.1651498609,nan
