word_start,word_end,line_end
13.6990104162,14.5689692869,nan
14.5689692869,14.8902080327,nan
14.8902080327,15.4019361584,nan
15.4019361584,15.9263083604,nan
15.9263083604,17.754557823,17.754557823
19.5887051812,19.7871388566,nan
19.7871388566,20.2343223192,nan
20.2343223192,20.9177272073,nan
20.9177272073,21.247820972,nan
21.247820972,21.5528750426,nan
21.5528750426,22.77877551,22.77877551
25.6086235529,26.087022869,nan
26.087022869,26.4117193592,nan
26.4117193592,26.7926245475,nan
26.7926245475,27.198539718,nan
27.198539718,27.5401588892,nan
27.5401588892,27.9646603148,nan
27.9646603148,28.3406782943,nan
28.3406782943,29.0273264613,nan
29.0273264613,29.4126289995,nan
29.4126289995,29.953741497,nan
30.2410988833,31.181496599,31.181496599
31.9245750435,32.1252156092,nan
32.1252156092,32.9697823676,nan
32.9697823676,33.246921951,nan
33.246921951,33.4937944083,nan
33.4937944083,34.45260771,34.45260771
37.7883682387,38.1103772841,nan
38.1103772841,38.8056038321,nan
38.8056038321,39.5838918944,nan
39.5838918944,39.9347505829,nan
39.9347505829,41.540498866,41.540498866
43.6785576641,43.874064861,nan
43.874064861,44.1230724139,nan
44.1230724139,44.5404395934,nan
44.5404395934,44.8561174035,nan
44.8561174035,45.1226479265,nan
45.1226479265,45.2960353579,nan
45.2960353579,46.387664399,46.387664399
49.6228473719,49.7936970189,nan
49.7936970189,50.866852909,nan
50.866852909,51.1865141347,nan
51.1865141347,51.5183691961,nan
51.5183691961,53.257868481,53.257868481
53.5155076904,53.7401521497,nan
53.7401521497,53.8694865577,nan
53.8694865577,54.2737183814,nan
54.2737183814,55.1938322,55.1938322
55.615039799,55.9250132199,nan
55.9250132199,56.7231096847,nan
56.7231096847,57.3264273386,nan
57.3264273386,58.258866213,58.258866213
60.3712205955,60.6539697908,nan
60.6539697908,61.930521542,nan
62.1658921984,62.952140599,nan
62.952140599,63.1833970854,nan
63.1833970854,63.3907902303,nan
63.3907902303,64.536961451,64.536961451
64.8428851008,65.1888166544,nan
65.1888166544,65.5757504396,nan
65.5757504396,65.8105978197,nan
65.8105978197,66.2568097853,nan
66.2568097853,66.570972223,nan
66.570972223,67.355283447,67.355283447
67.5184764089,67.6971679085,nan
67.6971679085,68.0064722299,nan
68.0064722299,68.4778348339,nan
68.4778348339,68.7356318119,nan
68.7356318119,69.156735842,nan
69.156735842,69.453948396,nan
69.453948396,71.189478458,71.189478458
72.2312951548,72.6245359907,nan
72.6245359907,73.961513301,nan
73.961513301,74.1445632929,nan
74.1445632929,74.8259738888,nan
74.8259738888,75.1576507216,nan
75.1576507216,75.5074867513,nan
75.5074867513,76.49814059,76.49814059
76.7921435155,76.9516605627,nan
76.9516605627,77.5066388322,nan
77.5066388322,77.8017287868,nan
77.8017287868,78.1866831585,nan
78.1866831585,78.773696145,nan
78.8953633741,79.67893424,79.67893424
79.9401203094,80.7862498108,nan
80.7862498108,81.1324312667,nan
81.1324312667,81.3605043436,nan
81.3605043436,82.575963719,82.575963719
84.1399423048,84.6081629673,nan
84.6081629673,85.054671625,nan
85.054671625,85.3043546529,nan
85.3043546529,85.7204951722,nan
85.7204951722,86.0988594368,nan
86.0988594368,86.3741077656,nan
86.3741077656,86.918095238,nan
87.1071581476,87.922358277,87.922358277
88.572410622,89.0354546288,nan
89.0354546288,89.682985757,nan
89.682985757,90.044603543,nan
90.044603543,90.4415682981,nan
90.4415682981,91.295056689,91.295056689
91.6142842681,91.9333271593,nan
91.9333271593,92.1150979338,nan
92.1150979338,92.8117311013,nan
92.8117311013,93.1755148108,nan
93.1755148108,94.423945578,94.423945578
95.9885342107,96.1895683596,nan
96.1895683596,96.504528371,nan
96.504528371,96.9056207815,nan
96.9056207815,97.2641020356,nan
97.2641020356,97.6055128766,nan
97.6055128766,97.9210572761,nan
97.9210572761,98.3304795891,nan
98.3304795891,98.942154195,nan
99.1460413558,100.231836735,100.231836735
100.7185501751,101.0094871394,nan
101.0094871394,101.7377793119,nan
101.7377793119,102.2639014163,nan
102.2639014163,102.4466782005,nan
102.4466782005,103.424580499,103.424580499
103.6383365282,104.0889252725,nan
104.0889252725,104.4069225888,nan
104.4069225888,104.7292688613,nan
104.7292688613,105.272769541,nan
105.272769541,106.399637188,106.399637188
108.1287277623,108.5096951604,nan
108.5096951604,110.0302694135,nan
110.0302694135,110.8536983456,nan
110.8536983456,111.171876803,nan
111.171876803,111.4450068994,nan
111.4450068994,112.457142857,112.457142857
112.8104207462,113.0540331275,nan
113.0540331275,113.3912461474,nan
113.3912461474,113.7555477265,nan
113.7555477265,114.0722045552,nan
114.0722045552,114.3495183423,nan
114.3495183423,115.234829932,115.234829932
115.6108997078,116.008563393,nan
116.008563393,116.7381310673,nan
116.7381310673,117.2071664867,nan
117.2071664867,119.434739229,119.434739229
120.0633593573,120.2956128649,nan
120.2956128649,120.5014366998,nan
120.5014366998,120.968601502,nan
120.968601502,121.1298637461,nan
121.1298637461,121.3664613001,nan
121.3664613001,121.6884266149,nan
121.6884266149,122.0164276541,nan
122.0164276541,122.3768205241,nan
122.3768205241,122.9137837537,nan
122.9137837537,123.226439909,123.226439909
123.3306488125,123.4771007756,nan
123.4771007756,123.6612294336,nan
123.6612294336,123.8946016434,nan
123.8946016434,124.1041487572,nan
124.1041487572,124.2624654078,nan
124.2624654078,124.6102622131,nan
124.6102622131,124.7826587917,nan
124.7826587917,124.9151145661,nan
124.9151145661,125.3853635021,nan
125.3853635021,125.9164372952,nan
125.9164372952,126.365306122,126.365306122
126.5149296108,127.38829932,nan
127.5706695069,127.6958949458,nan
127.6958949458,128.022865146,nan
128.022865146,129.2058817258,nan
129.2058817258,130.333605442,130.333605442
130.6335572718,130.9523241361,nan
130.9523241361,131.1821494116,nan
131.1821494116,131.8599398493,nan
131.8599398493,132.5461372305,nan
132.5461372305,133.777414966,133.777414966
156.1899991304,156.6738853152,nan
156.6738853152,157.6230549732,nan
157.6230549732,158.1288916713,nan
158.1288916713,159.493877551,159.493877551
162.1209291621,162.5467314834,nan
162.5467314834,163.608163265,nan
163.8451345307,164.1722339225,nan
164.1722339225,165.1247172637,nan
165.1247172637,165.4767594375,nan
165.4767594375,167.911836735,167.911836735
168.427081516,168.6856550102,nan
168.6856550102,170.1164209952,nan
170.1164209952,170.8479817506,nan
170.8479817506,171.021907796,nan
171.021907796,171.3962727092,nan
171.3962727092,171.4302679054,nan
171.4302679054,172.467301587,172.467301587
172.792727853,173.0055492029,nan
173.0055492029,173.4093922381,nan
173.4093922381,173.7423486734,nan
173.7423486734,174.0601919593,nan
174.0601919593,174.3936844469,nan
174.3936844469,175.128888889,175.128888889
175.4488612401,175.6424483027,nan
175.6424483027,175.9112592846,nan
175.9112592846,176.4105096398,nan
176.4105096398,176.7386005894,nan
176.7386005894,177.057095659,nan
177.057095659,177.2701832537,nan
177.2701832537,178.275555556,178.275555556
180.1647658586,180.5619079081,nan
180.5619079081,181.7322140665,nan
181.7322140665,181.9976784241,nan
181.9976784241,182.697142857,nan
182.8611511308,183.1934465586,nan
183.1934465586,183.4395510706,nan
183.4395510706,184.416507937,184.416507937
184.8490957632,184.9916216942,nan
184.9916216942,185.316845457,nan
185.316845457,185.6750695832,nan
185.6750695832,186.1627884816,nan
186.1627884816,186.8586858271,nan
186.8586858271,187.738662132,187.738662132
188.0319835385,188.7163359159,nan
188.7163359159,189.1310105234,nan
189.1310105234,189.3243064238,nan
189.3243064238,190.407619048,190.407619048
190.6969331942,190.8529535123,nan
190.8529535123,191.124267382,nan
191.124267382,191.509933305,nan
191.509933305,192.5298814028,nan
192.5298814028,194.915555556,194.915555556
